D-DAI-DAM-HP-f-K13-U48-074_SYRHER.tif;6048893;Datensatz-Gruppe: Arachne<hr>Bildrechte-Gruppe: Arachne<hr>Pfad: http://arachne.uni-koeln.de/images/Abbildungen/dai-orientabteilung-damaskus-syrher-0008/Bestand-D-DAI-DAM-HP-f-K13-U48-074_SYRHER.JPG<hr>Pfad(ptif): objectscans/dai-orientabteilung-damaskus-syrher-0008/Bestand-D-DAI-DAM-HP-f-K13-U48-074_SYRHER.ptif
D-DAI-DAM-HP-f-K13-U48-075_SYRHER.tif;6048894;Datensatz-Gruppe: Arachne<hr>Bildrechte-Gruppe: Arachne<hr>Pfad: http://arachne.uni-koeln.de/images/Abbildungen/dai-orientabteilung-damaskus-syrher-0008/Bestand-D-DAI-DAM-HP-f-K13-U48-075_SYRHER.JPG<hr>Pfad(ptif): objectscans/dai-orientabteilung-damaskus-syrher-0008/Bestand-D-DAI-DAM-HP-f-K13-U48-075_SYRHER.ptif
D-DAI-DAM-HP-f-K13-U49-034_SYRHER.tif;6048934;Datensatz-Gruppe: Arachne<hr>Bildrechte-Gruppe: Arachne<hr>Pfad: http://arachne.uni-koeln.de/images/Abbildungen/dai-orientabteilung-damaskus-syrher-0008/Bestand-D-DAI-DAM-HP-f-K13-U49-034_SYRHER.JPG<hr>Pfad(ptif): objectscans/dai-orientabteilung-damaskus-syrher-0008/Bestand-D-DAI-DAM-HP-f-K13-U49-034_SYRHER.ptif
D-DAI-DAM-HP-f-K13-U49-082_SYRHER.tif;6048981;Datensatz-Gruppe: Arachne<hr>Bildrechte-Gruppe: Arachne<hr>Pfad: http://arachne.uni-koeln.de/images/Abbildungen/dai-orientabteilung-damaskus-syrher-0008/Bestand-D-DAI-DAM-HP-f-K13-U49-082_SYRHER.JPG<hr>Pfad(ptif): objectscans/dai-orientabteilung-damaskus-syrher-0008/Bestand-D-DAI-DAM-HP-f-K13-U49-082_SYRHER.ptif
D-DAI-DAM-HP-z-K7-050_SYRHER.tif;6177035;Datensatz-Gruppe: Arachne<hr>Bildrechte-Gruppe: Arachne<hr>Pfad: http://arachne.uni-koeln.de/images/Abbildungen/dai-orientabteilung-damaskus-syrher-0011/Bestand-D-DAI-DAM-HP-z-K7-050_SYRHER.jpg<hr>Pfad(ptif): objectscans//dai-orientabteilung-damaskus-syrher-0011/Bestand-D-DAI-DAM-HP-z-K7-050_SYRHER.ptif
D-DAI-DAM-HP-z-M46-004_SYRHER.tif;6052305;Datensatz-Gruppe: Arachne<hr>Bildrechte-Gruppe: Arachne<hr>Pfad: http://arachne.uni-koeln.de/images/Abbildungen/dai-orientabteilung-damaskus-syrher-0008/Bestand-D-DAI-DAM-HP-z-M46-004_SYRHER.JPG<hr>Pfad(ptif): objectscans/dai-orientabteilung-damaskus-syrher-0008/Bestand-D-DAI-DAM-HP-z-M46-004_SYRHER.ptif
D-DAI-DAM-HP-z-M46-022_SYRHER.tif;6052323;Datensatz-Gruppe: Arachne<hr>Bildrechte-Gruppe: Arachne<hr>Pfad: http://arachne.uni-koeln.de/images/Abbildungen/dai-orientabteilung-damaskus-syrher-0008/Bestand-D-DAI-DAM-HP-z-M46-022_SYRHER.JPG<hr>Pfad(ptif): objectscans/dai-orientabteilung-damaskus-syrher-0008/Bestand-D-DAI-DAM-HP-z-M46-022_SYRHER.ptif
D-DAI-DAM-HP-z-M46-029_SYRHER.tif;6052330;Datensatz-Gruppe: Arachne<hr>Bildrechte-Gruppe: Arachne<hr>Pfad: http://arachne.uni-koeln.de/images/Abbildungen/dai-orientabteilung-damaskus-syrher-0008/Bestand-D-DAI-DAM-HP-z-M46-029_SYRHER.JPG<hr>Pfad(ptif): objectscans/dai-orientabteilung-damaskus-syrher-0008/Bestand-D-DAI-DAM-HP-z-M46-029_SYRHER.ptif
D-DAI-DAM-HP-z-M46-031_SYRHER.tif;6052332;Datensatz-Gruppe: Arachne<hr>Bildrechte-Gruppe: Arachne<hr>Pfad: http://arachne.uni-koeln.de/images/Abbildungen/dai-orientabteilung-damaskus-syrher-0008/Bestand-D-DAI-DAM-HP-z-M46-031_SYRHER.JPG<hr>Pfad(ptif): objectscans/dai-orientabteilung-damaskus-syrher-0008/Bestand-D-DAI-DAM-HP-z-M46-031_SYRHER.ptif
D-DAI-DAM-HP-z-M46-032_SYRHER.tif;6052333;Datensatz-Gruppe: Arachne<hr>Bildrechte-Gruppe: Arachne<hr>Pfad: http://arachne.uni-koeln.de/images/Abbildungen/dai-orientabteilung-damaskus-syrher-0008/Bestand-D-DAI-DAM-HP-z-M46-032_SYRHER.JPG<hr>Pfad(ptif): objectscans/dai-orientabteilung-damaskus-syrher-0008/Bestand-D-DAI-DAM-HP-z-M46-032_SYRHER.ptif
D-DAI-DAM-HP-z-M46-046_SYRHER.tif;6052347;Datensatz-Gruppe: Arachne<hr>Bildrechte-Gruppe: Arachne<hr>Pfad: http://arachne.uni-koeln.de/images/Abbildungen/dai-orientabteilung-damaskus-syrher-0008/Bestand-D-DAI-DAM-HP-z-M46-046_SYRHER.JPG<hr>Pfad(ptif): objectscans/dai-orientabteilung-damaskus-syrher-0008/Bestand-D-DAI-DAM-HP-z-M46-046_SYRHER.ptif
D-DAI-DAM-HP-z-M46-053_SYRHER.tif;6052354;Datensatz-Gruppe: Arachne<hr>Bildrechte-Gruppe: Arachne<hr>Pfad: http://arachne.uni-koeln.de/images/Abbildungen/dai-orientabteilung-damaskus-syrher-0008/Bestand-D-DAI-DAM-HP-z-M46-053_SYRHER.JPG<hr>Pfad(ptif): objectscans/dai-orientabteilung-damaskus-syrher-0008/Bestand-D-DAI-DAM-HP-z-M46-053_SYRHER.ptif
D-DAI-DAM-HP-z-M46-054_SYRHER.tif;6052355;Datensatz-Gruppe: Arachne<hr>Bildrechte-Gruppe: Arachne<hr>Pfad: http://arachne.uni-koeln.de/images/Abbildungen/dai-orientabteilung-damaskus-syrher-0008/Bestand-D-DAI-DAM-HP-z-M46-054_SYRHER.JPG<hr>Pfad(ptif): objectscans/dai-orientabteilung-damaskus-syrher-0008/Bestand-D-DAI-DAM-HP-z-M46-054_SYRHER.ptif
